,country,article_name,revision_id,article_quality_est,population
19475,France,Alexandre Auguste Ledru-Rollin,793308562,Start,64940000
19476,France,Frédéric François-Marsal,793340626,Stub,64940000
19477,France,Éric Di Meco,793342174,Start,64940000
19478,France,Pierre Marie (de Saint-Georges),793360231,Stub,64940000
19479,France,Didier Baichère,793444024,Stub,64940000
19480,France,Raymonde Tillon,793514456,Stub,64940000
19481,France,Gustave Mesureur,793523953,Stub,64940000
19482,France,Michel Aurillac,793602431,Start,64940000
19483,France,Guy Héraud,793608174,Stub,64940000
19484,France,Théodore Ducos,793661293,Stub,64940000
19485,France,Gabriel Attal,793681215,Stub,64940000
19486,France,Julien Denormandie,793682391,Stub,64940000
19487,France,Charles Le Bègue de Germiny,793684445,C,64940000
19488,France,Christian Hutin,794098796,Stub,64940000
19489,France,Elodie Jacquier-Laforge,794099662,Stub,64940000
19490,France,Mathieu Molé,794100172,Start,64940000
19491,France,Bon-Adrien Jeannot de Moncey,794111870,Start,64940000
19492,France,Jacqueline Maquet,794112578,Stub,64940000
19493,France,Henri Georges Boulay de la Meurthe,794125042,Stub,64940000
19494,France,Christian Bouchet,794157796,Start,64940000
19495,France,Nicole Gries-Trisse,794163922,Stub,64940000
19496,France,Céline Calvez,794163973,Stub,64940000
19497,France,Philippe Rühl,794183864,Start,64940000
19498,France,Alexandre Holroyd,794226646,Stub,64940000
19499,France,Philippe Grenier,794298637,Stub,64940000
19500,France,"Charles Gravier, comte de Vergennes",794356441,B,64940000
19501,France,Pierre Laurent (politician),794375770,Start,64940000
19502,France,"Bernard-François, marquis de Chauvelin",794502679,C,64940000
19503,France,Dominique Orliac,794540884,Stub,64940000
19504,France,Gérard Charasse,794541289,Stub,64940000
19505,France,Paul Giacobbi,794542455,Stub,64940000
19506,France,Sylvia Pinel,794542743,Start,64940000
19507,France,Emmanuelle Ménard,794733482,Stub,64940000
19508,France,"Victor-François, 8th duc de Broglie",794738357,Stub,64940000
19509,France,Stéphanie Do,794897757,Stub,64940000
19510,France,Georges Marchais,794920763,C,64940000
19511,France,Louis de Beaupoil de Saint-Aulaire,795078978,Start,64940000
19512,France,Nafissa Sid Cara,795189473,Stub,64940000
19513,France,Antoine Français de Nantes,795239250,Start,64940000
19514,France,Paul Doumer,795250960,C,64940000
19515,France,French Executive Commission (1848),795252908,GA,64940000
19516,France,Louis-Eugène Cavaignac,795253820,Start,64940000
19517,France,Félix Desplan,795292958,Stub,64940000
19518,France,Claude Leteurtre,795361430,Stub,64940000
19519,France,Caroline Abadie,795375262,Stub,64940000
19520,France,Martine Martinel,795471956,Stub,64940000
19521,France,Léon Eyrolles,795576704,Stub,64940000
19522,France,Christophe Jerretie,795577272,Stub,64940000
19523,France,Valérie Bazin-Malgras,795592966,Stub,64940000
19524,France,Jean-Paul Proust,795607649,Start,64940000
19525,France,Marie-Luce Penchard,795647227,Start,64940000
19526,France,Albert Thomas (minister),795683914,C,64940000
19527,France,Claire O'Petit,795691471,Stub,64940000
19528,France,Sébastien Leclerc (politician),795753010,Stub,64940000
19529,France,Emmanuelle Mignon,795781368,Stub,64940000
19530,France,User:Vlgvlgvlg/Yaël Braun-Pivet,795813986,Start,64940000
19531,France,List of spouses or partners of the President of France,795828276,Start,64940000
19532,France,Frédéric Petit (contemporary politician),795919687,Stub,64940000
19533,France,Sébastien Jumel,795923291,Stub,64940000
19534,France,Jean Reboul,795933673,Stub,64940000
19535,France,Maurice Viollette,795947120,Stub,64940000
19536,France,Émile Chautemps,796017949,Stub,64940000
19537,France,Jeanine Dubié,796018712,Stub,64940000
19538,France,Marie Roch Louis Reybaud,796103941,Start,64940000
19539,France,Hippolyte Passy,796104608,Stub,64940000
19540,France,Laurence Maillart-Méhaignerie,796208351,Stub,64940000
19541,France,Cécilia Attias,796221503,C,64940000
19542,France,Danielle Mitterrand,796221616,C,64940000
19543,France,Lucien Arbel,796235283,C,64940000
19544,France,Athanase Bassinet,796235367,Start,64940000
19545,France,Paul Boudet,796235463,Start,64940000
19546,France,Albert Bourderon,796235547,C,64940000
19547,France,Yvon Bourges,796235589,Start,64940000
19548,France,Jean Auguste de Chastenet de Puységur,796235638,Stub,64940000
19549,France,Martial Borye Desrenaudes,796235703,Stub,64940000
19550,France,Philippe Paolantoni,796235779,Stub,64940000
19551,France,Émile Fouchard,796235850,Start,64940000
19552,France,Sylvain Maillard,796264370,Stub,64940000
19553,France,Danièle Obono,796265605,Stub,64940000
19554,France,Auguste Henri Ponsot,796310798,Stub,64940000
19555,France,Christian Fouchet,796315270,Stub,64940000
19556,France,Adrien Taquet,796325677,Stub,64940000
19557,France,Bruno Nestor Azerot,796341778,Stub,64940000
19558,France,Robert de Bracquemont,796384437,Stub,64940000
19559,France,Charles Claude Ange Monneron,796386778,Stub,64940000
19560,France,François Buzot,796387675,Start,64940000
19561,France,Jacques Antoine Creuzé-Latouche,796388891,C,64940000
19562,France,Édouard Fillias,796389387,Stub,64940000
19563,France,"Louis-Alexandre de Launay, comte d'Antraigues",796391611,C,64940000
19564,France,Louis Monneron,796391671,Stub,64940000
19565,France,Michel-Louis-Étienne Regnaud de Saint-Jean d'Angély,796392006,Start,64940000
19566,France,Pierre Louis de Lacretelle,796392358,Stub,64940000
19567,France,Dominique Estrosi Sassone,796397751,Stub,64940000
19568,France,"Vincent-Marie Viénot, Count of Vaublanc",796429899,B,64940000
19569,France,"Stanislas Marie Adélaïde, comte de Clermont-Tonnerre",796429937,C,64940000
19570,France,Jean Chouan,796431912,B,64940000
19571,France,"Joseph-Marie, comte Portalis",796463764,Stub,64940000
19572,France,Charles de Choiseul-Praslin,796493800,C,64940000
19573,France,Albane Gaillot,796500842,Stub,64940000
19574,France,Christophe Blanchet,796501540,Stub,64940000
19575,France,Michel Pouzol,796586829,Stub,64940000
19576,France,Catherine Fabre,796595787,Stub,64940000
19577,France,Olivier Dutheillet de Lamothe,796704791,Stub,64940000
19578,France,Pierre Mauroy,796712207,B,64940000
19579,France,Éric Besson,796736048,C,64940000
19580,France,Jean-Pierre Plichon,796785754,C,64940000
19581,France,"Francis, Duke of Guise",796827400,C,64940000
19582,France,Alphonse de Lamartine,796953635,C,64940000
19583,France,Anne Lauvergeon,796978050,C,64940000
19584,France,Nicolas René Berryer,797015301,Start,64940000
19585,France,Arthur Ranc,797063451,Start,64940000
19586,France,Charles-Ange Laisant,797171790,Start,64940000
19587,France,René Monory,797225744,Start,64940000
19588,France,Jean-Pierre Jouyet,797248976,C,64940000
19589,France,Francisque-Joseph Ramey de Sugny,797249657,Start,64940000
19590,France,Charles Emile Wickersheimer,797255610,GA,64940000
19591,France,Claude Cheysson,797256889,Start,64940000
19592,France,Jean Baptiste Antoine Auget de Montyon,797273786,Start,64940000
19593,France,Hugues Renson,797622321,Stub,64940000
19594,France,Florian Bachelier,797661392,Stub,64940000
19595,France,Francis Mer,797680953,Start,64940000
19596,France,Laurianne Rossi,797800863,Stub,64940000
19597,France,Henri Léonard Jean Baptiste Bertin,797829763,Start,64940000
19598,France,"Victor Henri Rochefort, Marquis de Rochefort-Luçay",797894947,C,64940000
19599,France,Jean Gabriel Maurice Rocques,797911448,Start,64940000
19600,France,"Auguste-Louis-Albéric, prince d'Arenberg",798195441,Start,64940000
19601,France,Olivier Giscard d'Estaing,798203350,Stub,64940000
19602,France,Élie Bloncourt,798232341,B,64940000
19603,France,Roger Karoutchi,798315067,Start,64940000
19604,France,Jeanne Mélin,798330903,C,64940000
19605,France,Élisabeth de Mac Mahon,798346048,Start,64940000
19606,France,Irma Rapuzzi,798352101,Stub,64940000
19607,France,Lucien Paye,798353093,Stub,64940000
19608,France,René Nicolas Charles Augustin de Maupeou,798353909,C,64940000
19609,France,Marguerite Lebrun,798366211,Stub,64940000
19610,France,Jean Sarkozy,798378429,C,64940000
19611,France,"Jean-Marie Roland, vicomte de la Platière",798379604,C,64940000
19612,France,Henri Temple,798396680,Start,64940000
19613,France,Joseph Matthias Gérard de Rayneval,798456103,Start,64940000
19614,France,Jules Roche,798502146,Stub,64940000
19615,France,Hervé Berville,798565999,Stub,64940000
19616,France,Christian Estrosi,798567112,C,64940000
19617,France,Léon Blum,798852052,C,64940000
19618,France,Maurice Burrus,798935219,GA,64940000
19619,France,Maurice Paléologue,798935890,C,64940000
19620,France,Maurice Papon,798935900,C,64940000
19621,France,François II de Beauharnais,799011718,Stub,64940000
19622,France,David Douillet,799127368,C,64940000
19623,France,Alexis Corbière,799146608,Stub,64940000
19624,France,Clémentine Autain,799146675,C,64940000
19625,France,Guillaume Chiche,799214599,Stub,64940000
19626,France,Henri Barbet,799230473,C,64940000
19627,France,Antonin Proust,799230483,Stub,64940000
19628,France,Jacques-Charles Dupont de l'Eure,799267865,Start,64940000
19629,France,Anne-Aymone Giscard d'Estaing,799274181,Stub,64940000
19630,France,Guillaume Arnell,799405135,Stub,64940000
19631,France,Pascal Allizard,799405685,Stub,64940000
19632,France,Marc David Alba Lasource,799433168,Start,64940000
19633,France,Pierre Poujade,799526389,C,64940000
19634,France,"Louis, duc Decazes",799546662,Start,64940000
19635,France,Hervé Morin,799547288,Start,64940000
19636,France,Prosper Hochet,799575789,C,64940000
19637,France,Najat Vallaud-Belkacem,799578236,C,64940000
19638,France,Moyse Bayle,799667045,Start,64940000
19639,France,"François-René de La Tour du Pin Chambly, marquis de La Charce",799702395,Start,64940000
19640,France,Joseph Périer,799726429,GA,64940000
19641,France,Louis Lépine,799797732,C,64940000
19642,France,Monique Limon,799880000,Stub,64940000
19643,France,Pierre Henriet,799880562,Stub,64940000
19644,France,Valérie Gomez-Bassac,799880848,Stub,64940000
19645,France,Raoul Villain,799887123,C,64940000
19646,France,René Bousquet,799918012,C,64940000
19647,France,Alain Tourret,799949384,Stub,64940000
19648,France,Dominique Bailly,799966254,Stub,64940000
19649,France,Gaston Vidal,799969077,Stub,64940000
19650,France,Yves Jégo,799986819,C,64940000
19651,France,Émile-Justin Menier,800052709,Start,64940000
19652,France,Louis Antoine Fauvelet de Bourrienne,800088740,C,64940000
19653,France,Marie François Sadi Carnot,800177907,C,64940000
19654,France,Jules Moch,800211601,Start,64940000
19655,France,Georges Mandel,800211793,C,64940000
19656,France,Jean-Baptiste Say,800236804,C,64940000
19657,France,Brigitte Macron,800323045,C,64940000
19658,France,Jules-Louis Breton,800449771,Start,64940000
19659,France,Noëlle Lenoir,800669853,C,64940000
19660,France,Jonas Ennery,800718990,Stub,64940000
19661,France,Stéphane Travert,800729257,Stub,64940000
19662,France,Sarah El Haïry,800736678,Stub,64940000
19663,France,Soheib Bencheikh,800747912,Start,64940000
19664,France,M’jid El Guerrab,800754902,Stub,64940000
19665,France,Louis-Marcelin de Fontanes,800825907,Start,64940000
19666,France,List of heads of state of France,800849521,B,64940000
19667,France,Édouard Balladur,800944189,C,64940000
19668,France,José Cabanis,800964549,Start,64940000
19669,France,Léon Daudet,800965609,C,64940000
19670,France,Jean-François Deniau,800966146,Start,64940000
19671,France,Edgard Pisani,801040595,Start,64940000
19672,France,Maurice Sarrail,801102482,FA,64940000
19673,France,Érik Orsenna,801110057,Start,64940000
19674,France,Stéphanie Pernod-Beaudon,801198043,Stub,64940000
19675,France,Bérangère Abba,801229631,Stub,64940000
19676,France,Paolo Pillitteri,801276627,Stub,64940000
19677,France,Adolphe Le Flô,801283483,Start,64940000
19678,France,Pierre Edmond Teisserenc de Bort,801285129,Start,64940000
19679,France,Richard Lioger,801387943,Stub,64940000
19680,France,Christian Jacob (politician),801419500,Stub,64940000
19681,France,Ernest Psichari,801460548,GA,64940000
19682,France,Bernard Chenot,801463627,Stub,64940000
19683,France,Dominique Venner,801499894,C,64940000
19684,France,Alfred Rosmer,801537083,Stub,64940000
19685,France,Antoine-Adrien Lamourette,801537128,Start,64940000
19686,France,Claire Guion-Firmin,801537242,Stub,64940000
19687,France,Dominique Gros,801537300,Stub,64940000
19688,France,Félix Kir,801537396,Start,64940000
19689,France,Jacqueline Gourault,801537650,Stub,64940000
19690,France,Jean-Baptiste Campenon,801537912,Stub,64940000
19691,France,Jean-Jacques Jégou,801538074,Stub,64940000
19692,France,Jean-Vincent Placé,801538224,Start,64940000
19693,France,Paula Forteza,801538695,Start,64940000
19694,France,Raphaël Gérard,801539278,Stub,64940000
19695,France,Philippe Kemel,801559819,Stub,64940000
19696,France,Eugène Corbin,801624516,C,64940000
19697,France,Tristan de L'Angle Beaumanoir,801691272,Stub,64940000
19698,France,Typhanie Degois,801691314,Start,64940000
19699,France,Jacques Marilossian,801692460,Stub,64940000
19700,France,Yvonne de Gaulle,801693157,Stub,64940000
19701,France,Michel Rocard,801715410,C,64940000
19702,France,Charles de Freycinet,801800463,C,64940000
19703,France,Henri Carette,801802836,Stub,64940000
19704,France,Louis Barthou,801919630,C,64940000
19705,France,François-Xavier Ortoli,801974930,Start,64940000
19706,France,Maina Sage,801998924,Stub,64940000
19707,France,Ugo Bernalicis,802043905,Stub,64940000
19708,France,Jean Frydman,802045737,Start,64940000
19709,France,Robert Hue,802150968,C,64940000
19710,France,Sébastien Chenu,802217823,Stub,64940000
19711,France,Nathalie Elimas,802219434,Stub,64940000
19712,France,Guillaume Vuilletet,802224374,Stub,64940000
19713,France,Jean-Jacques Urvoas,802248381,Start,64940000
19714,France,Joseph Rovan,802260797,Start,64940000
19715,France,Xavier Haegy,802281509,Stub,64940000
19716,France,Émile Deshayes de Marcère,802379837,Stub,64940000
19717,France,Joseph-Ignace Guillotin,802382186,C,64940000
19718,France,Michel Poniatowski,802417980,C,64940000
19719,France,Stephen Pichon,802484150,Start,64940000
19720,France,Alain Bruneel,802495512,Stub,64940000
19721,France,Achille Peretti,802682228,Stub,64940000
19722,France,Jean-Christophe Fromantin,802690807,Stub,64940000
19723,France,Yaël Braun-Pivet,802754950,Stub,64940000
19724,France,Alain Bocquet,802771840,Stub,64940000
19725,France,Joseph Foullon de Doué,802802085,Start,64940000
19726,France,Jean-Marie Le Pen,803004133,B,64940000
19727,France,François Darlan,803009969,C,64940000
19728,France,Pierre-François Audry de Puyraveau,803058781,GA,64940000
19729,France,Abel Bonnard,803092002,Start,64940000
19730,France,Georges Cadoudal,803099947,Start,64940000
19731,France,"Louis-Michel le Peletier, marquis de Saint-Fargeau",803101986,C,64940000
19732,France,Alexandra Valetta-Ardisson,803127686,Stub,64940000
19733,France,Pierre Jean Henri Didelot,803220880,Stub,64940000
19734,France,Jacques Maire,803267161,Stub,64940000
19735,France,Frédéric Nihous,803274144,Stub,64940000
19736,France,List of Lehendakaris,803291629,Start,64940000
19737,France,Louis Pailhas,803358471,Start,64940000
19738,France,Florence Lasserre-David,803423575,Stub,64940000
19739,France,Laurent Fabius,803465528,C,64940000
19740,France,Jean-Marie Louvel,803479052,Stub,64940000
19741,France,Naïma Moutchou,803554134,Stub,64940000
19742,France,Henri Peyroux de la Coudreniere,803637838,Start,64940000
19743,France,Catherine Barbaroux,803646673,Start,64940000
19744,France,Émile Janvion,803652453,GA,64940000
19745,France,Laëtitia Saint-Paul,803717504,Stub,64940000
19746,France,Stanislas de Castellane,803804000,Stub,64940000
19747,France,Jean-Léonce Dupont,803814361,Stub,64940000
19748,France,François de Rugy,803840616,Start,64940000
19749,France,Dominique de Villepin,803840750,C,64940000
19750,France,François Fillon,803841881,GA,64940000
19751,France,Bertrand Delanoë,803845101,C,64940000
19752,France,France Jamet,803876378,Stub,64940000
19753,France,Jean Jaurès,803932329,C,64940000
19754,France,Patrick Balkany,803956502,Start,64940000
19755,France,Franck Biancheri,803977666,Start,64940000
19756,France,Franck Riester,803979531,Stub,64940000
19757,France,Yves Bouthillier,803994571,Stub,64940000
19758,France,"Charles, marquis de La Valette",804035264,Start,64940000
19759,France,Henry de Lesquen,804037337,Start,64940000
19760,France,Dominique Bussereau,804109224,Start,64940000
19761,France,François Arago,804111013,C,64940000
19762,France,François Asselineau,804111132,C,64940000
19763,France,François Duprat,804114360,C,64940000
19764,France,François de Mahy,804122505,Stub,64940000
19765,France,Jacques Delors,804180521,C,64940000
19766,France,Maxime Weygand,804214335,B,64940000
19767,France,Eugène-Melchior de Vogüé,804267965,C,64940000
19768,France,Jérôme Pétion de Villeneuve,804309392,C,64940000
19769,France,Frédéric Mitterrand,804359943,C,64940000
19770,France,Dominique Strauss-Kahn,804419989,C,64940000
19771,France,Mamadou M'Bodje,804440578,Stub,64940000
19772,France,Guillaume-Xavier Labbey de Pompières,804455705,GA,64940000
19773,France,Christophe Euzet,804502547,Stub,64940000
19774,France,Henriette Poincaré,804535127,Stub,64940000
19775,France,Philippe Pétain,804538266,C,64940000
19776,France,Gabriel de Broglie,804585627,Stub,64940000
19777,France,Eugène Baudin,804693691,GA,64940000
19778,France,Virginie Calmels,804694486,Start,64940000
19779,France,René Bidal,804697364,Stub,64940000
19780,France,Émile de Kératry,804731194,Stub,64940000
19781,France,Thierry Solère,804809259,Stub,64940000
19782,France,Jérôme Bonaparte,804852355,C,64940000
19783,France,Amal Amélia Lakrafi,804870011,Stub,64940000
19784,France,Bertrand Bouyx,804875018,Stub,64940000
19785,France,Raphaël Gauvain,804895724,Stub,64940000
19786,France,Ludovic Pajot,804910192,Stub,64940000
19787,France,Jean-Joseph Farre,804915776,Stub,64940000
19788,France,Chouannerie,804930428,B,64940000
19789,France,Gaëtan de Rochebouët,804951146,Start,64940000
19790,France,Robert Schuman,804977966,C,64940000
19791,France,Michel Barnier,804996783,C,64940000
19792,France,François Baroin,805039926,Start,64940000
19793,France,Lionel Jospin,805093124,GA,64940000
19794,France,Jean Chiappe,805105906,Stub,64940000
19795,France,Thierry Breton,805156174,C,64940000
19796,France,René Mayer,805156513,Start,64940000
19797,France,"Élie, duc Decazes",805197885,C,64940000
19798,France,Joseph Martray,805232136,Stub,64940000
19799,France,Jean-Marie Calès,805260085,B,64940000
19800,France,Georges Ernest Boulanger,805277093,C,64940000
19801,France,Georges Humann,805278526,GA,64940000
19802,France,Jean-Baptiste Billot,805286973,Start,64940000
19803,France,Charles Maurras,805332534,B,64940000
19804,France,Eugène Edine Pottier,805344043,Start,64940000
19805,France,Aimé Césaire,805358618,C,64940000
19806,France,Jean-Marie Claude Alexandre Goujon,805442211,C,64940000
19807,France,Édouard Hervé,805454762,Start,64940000
19808,France,Jean-Pierre Cubertafon,805470051,Stub,64940000
19809,France,François Bourdon,805487865,GA,64940000
19810,France,Jacques Chirac,805626334,B,64940000
19811,France,Nivaleta Iloai,805698332,Stub,64940000
19812,France,Grey Eminence,805772142,Stub,64940000
19813,France,Pierre Méhaignerie,805779547,Stub,64940000
19814,France,"Charles Armand Tuffin, marquis de la Rouerie",805785302,C,64940000
19815,France,Paul Peytral,805835193,Start,64940000
19816,France,Marquis de Morès,805837288,C,64940000
19817,France,Gisèle Halimi,805844999,Start,64940000
19818,France,Jean-Yves Le Drian,805845474,Start,64940000
19819,France,Jean Jacques Régis de Cambacérès,805860179,GA,64940000
19820,France,Joseph Fouché,805862388,C,64940000
19821,France,"Charles-François Lebrun, duc de Plaisance",805865569,C,64940000
19822,France,Marcel Petiot,805904133,C,64940000
19823,France,Jean-Paul Marat,805950434,B,64940000
19824,France,Jonathan-Simon Sellem,805956404,Start,64940000
19825,France,Alex Moscovitch,806010897,Start,64940000
19826,France,Bernadette Chirac,806024342,Start,64940000
19827,France,Godefroy Calès,806039776,C,64940000
19828,France,Solange Fernex,806067432,Stub,64940000
19829,France,Maurice Bourgès-Maunoury,806082469,Start,64940000
19830,France,Bérangère Couillard,806097036,Stub,64940000
19831,France,Samantha Cazebonne,806166463,Stub,64940000
19832,France,Anne Genetet,806166745,Stub,64940000
19833,France,Carla Bruni,806262370,GA,64940000
19834,France,"Édouard Mortier, Duke of Trévise",806304069,C,64940000
19835,France,Bénédicte Peyrol,806331372,Stub,64940000
19836,France,Claudie Haigneré,806421958,Start,64940000
19837,France,Boinali Saïd,806432050,Stub,64940000
19838,France,Charles de Gaulle,806453382,B,64940000
19839,France,Richard Ramos,806491618,Stub,64940000
19840,France,Louis Delgrès,806532033,Start,64940000
19841,France,André-Charles Brottier,806553861,Stub,64940000
19842,France,Bruno Studer,806578497,Stub,64940000
19843,France,Lucie Chevalley,806579550,Stub,64940000
19844,France,Odette Terrade,806592799,Stub,64940000
19845,France,Jean Monnet,806653967,C,64940000
19846,France,Simone Veil,806674840,C,64940000
19847,France,Marine Le Pen,806709382,FA,64940000
19848,France,Georges Eugène Charles Beauvisage,806752922,Start,64940000
19849,France,Sophie Cluzel,806832279,Stub,64940000
19850,France,Marlène Schiappa,806832300,Stub,64940000
19851,France,Jean-Michel Mis,807080257,Stub,64940000
19852,France,Gabriel Péri,807149955,Start,64940000
19853,France,Gustave Louis Chaix d'Est-Ange,807175906,Stub,64940000
19854,France,Guy Hascoët,807198432,Stub,64940000
19855,France,Albert Châtelet,807200281,Start,64940000
19856,France,Cyrille Isaac-Sibille,807226652,Stub,64940000
19857,France,Charles de Courson,807252950,Stub,64940000
19858,France,Gérard Boulanger,807257486,Stub,64940000
19859,France,Gérard Jaquet,807258109,Stub,64940000
19860,France,Sadia Groguhé,807290023,C,64940000
19861,France,Philippe de Villiers,807322375,C,64940000
19862,France,Claude Pompidou,807337496,B,64940000
19863,France,Nelly Olin,807416682,Stub,64940000
19864,France,"Henry I, Duke of Guise",807426104,C,64940000
19865,France,Bruno Bilde,807446122,Stub,64940000
19866,France,Pacôme Rupin,807446719,Stub,64940000
19867,France,Rama Yade,807457426,C,64940000
19868,Albania,Luiza Xhuvani,644399375,Stub,2838000
19869,Albania,Josif Pashko,692123101,Stub,2838000
19870,Albania,Fiqirete Shehu,699674395,Stub,2838000
19871,Albania,Chatin Sarachi,710180996,B,2838000
19872,Albania,Arjan Zaimi,712006120,Stub,2838000
19873,Albania,Bashkim Dedja,715045524,Stub,2838000
19874,Albania,Abdurraman Dibra,715550103,Stub,2838000
19875,Albania,Paskal Milo,718037112,Stub,2838000
19876,Albania,Servet Pëllumbi,718570312,Stub,2838000
19877,Albania,High Council of Regency,718627283,Stub,2838000
19878,Albania,Artur Kuko,719871255,Stub,2838000
19879,Albania,Ali Aliu,722858228,Start,2838000
19880,Albania,Feçor Shehu,723561468,Start,2838000
19881,Albania,Alfred Peza,724379743,Stub,2838000
19882,Albania,Ylli Asllani,724621036,Stub,2838000
19883,Albania,Hysen Osmanaj,736756585,Stub,2838000
19884,Albania,List of Albanian politicians,738972939,Stub,2838000
19885,Albania,Xhezair Zaganjori,739159083,Start,2838000
19886,Albania,Ferdinand Poni,741807048,Stub,2838000
19887,Albania,Nexhat Agolli,742544909,Stub,2838000
19888,Albania,Behar Shtylla,744274019,Stub,2838000
19889,Albania,Refo Çapari,745786836,Stub,2838000
19890,Albania,Sotir Kolea,745805099,Start,2838000
19891,Albania,Niazi Demi,746687347,Stub,2838000
19892,Albania,Nafiz Bezhani,747064542,Stub,2838000
19893,Albania,Ali Alizoti,747407704,Stub,2838000
19894,Albania,Javer Hurshiti,747538155,Start,2838000
19895,Albania,Mehmed Kalakula,747588457,Stub,2838000
19896,Albania,Mehmet Tahsini,747588488,Stub,2838000
19897,Albania,Pertef Pogoni,747612892,Stub,2838000
19898,Albania,Sabit Lulo,747637065,Stub,2838000
19899,Albania,Sokrat Dodbiba,747887240,Start,2838000
19900,Albania,Ismail Lleshi,748847385,Stub,2838000
19901,Albania,Olsi Baze,749473060,Stub,2838000
19902,Albania,Sulejman Vokshi,749828657,Start,2838000
19903,Albania,Ahmet Koronica,749829018,Start,2838000
19904,Albania,Avni Klinaku,750544980,Start,2838000
19905,Albania,Kolë Tromara,750637295,C,2838000
19906,Albania,Thoma Deliana,750648438,Start,2838000
19907,Albania,Sali Nivica,751070415,C,2838000
19908,Albania,Gëzim Boçari,751432945,Stub,2838000
19909,Albania,Bajram Kelmendi,752913381,Start,2838000
19910,Albania,Njazi Kosovrasti,755145396,Stub,2838000
19911,Albania,Teodor Heba,755220895,Stub,2838000
19912,Albania,Adrian Kollozi,756676145,Stub,2838000
19913,Albania,Ardian Turku,756676189,Stub,2838000
19914,Albania,Aurel Bylykbashi,756676226,Stub,2838000
19915,Albania,Bedri Hoxha,756676244,Stub,2838000
19916,Albania,Besnik Dushaj,756676271,Stub,2838000
19917,Albania,Dashnor Sula,756676294,Stub,2838000
19918,Albania,Edi Paloka,756676301,Stub,2838000
19919,Albania,Edmond Spaho,756676308,Stub,2838000
19920,Albania,Ferdinand Xhaferraj,756676344,Stub,2838000
19921,Albania,Ilir Gjoni,756676440,Start,2838000
19922,Albania,Kosta Barka,756676475,Stub,2838000
19923,Albania,Kreshnik Çipi,756676478,Stub,2838000
19924,Albania,Mehmet Xheka,756676543,Stub,2838000
19925,Albania,Namik Dokle,756676568,Stub,2838000
19926,Albania,Ndriçim Babasi,756676581,Stub,2838000
19927,Albania,Ndue Paluca,756676595,Stub,2838000
19928,Albania,Osman Metalla,756676597,Stub,2838000
19929,Albania,Paulin Sterkaj,756676607,Stub,2838000
19930,Albania,Ramiz Çobaj,756676653,Stub,2838000
19931,Albania,Rajmond Hoxha,756676669,Stub,2838000
19932,Albania,Selami Xhepa,756676688,Stub,2838000
19933,Albania,Sherefedin Shehu,756676691,Stub,2838000
19934,Albania,Sokol Olldashi,756676704,Stub,2838000
19935,Albania,Spiro Ksera,756676720,Stub,2838000
19936,Albania,Sybi Hida,756676726,Stub,2838000
19937,Albania,Tritan Shehu,756676740,Stub,2838000
19938,Albania,Vangjel Dule,756676745,Stub,2838000
19939,Albania,Vangjel Tavo,756676752,Stub,2838000
19940,Albania,Vasillaq Ngresi,756676759,Stub,2838000
19941,Albania,Viktor Gumi,756676762,Stub,2838000
19942,Albania,Ylli Lama,756676764,Stub,2838000
19943,Albania,Mustafa Bëssj Ndroqi,756880750,Stub,2838000
19944,Albania,Fatbardh Kadilli,757341340,Stub,2838000
19945,Albania,Fatos Beja,757354231,Stub,2838000
19946,Albania,Fatos Hoxha,757354413,Stub,2838000
19947,Albania,Abdullah Pashe Taushani,757544660,Stub,2838000
19948,Albania,Florjon Mima,757856073,Stub,2838000
19949,Albania,Teodor Laço,758633802,Start,2838000
19950,Albania,Gjergji Papa,759665466,Stub,2838000
19951,Albania,Gjok Uldedaj,759665935,Stub,2838000
19952,Albania,Pirro Kondi,761708375,Start,2838000
19953,Albania,Spiridon Kacarosi,761911357,Stub,2838000
19954,Albania,Fuat Dibra,762110105,Start,2838000
19955,Albania,Kastriot Islami,762839278,Start,2838000
19956,Albania,Fadil Paçrami,763038683,Stub,2838000
19957,Albania,Isuf Vrioni,763731518,Start,2838000
19958,Albania,Alfred Karamuço,764504709,Stub,2838000
19959,Albania,Sokol Gjoka,764651177,Stub,2838000
19960,Albania,Maksim Cikuli,764898690,Stub,2838000
19961,Albania,Bujar Dida,765106664,Start,2838000
19962,Albania,Sabri Godo,765323312,C,2838000
19963,Albania,Shaqir Vukaj,766126315,Stub,2838000
19964,Albania,Mark Marku,766126905,Start,2838000
19965,Albania,Myslim Peza,766524458,Stub,2838000
19966,Albania,Gazmend Oketa,767275757,Stub,2838000
19967,Albania,Haxhi Lleshi,769689871,Start,2838000
19968,Albania,Maliq Bushati,770031114,Stub,2838000
19969,Albania,Eqrem Libohova,770031699,Start,2838000
19970,Albania,Bashkim Fino,770033843,Stub,2838000
19971,Albania,Ilir Beqaj,770035856,Start,2838000
19972,Albania,Kreshnik Spahiu,771170645,Stub,2838000
19973,Albania,Safet Zhulali,773016530,Stub,2838000
19974,Albania,Hysni Milloshi,774277095,Start,2838000
19975,Albania,Beqir Balluku,774502969,C,2838000
19976,Albania,Ilir Bano,774573300,Stub,2838000
19977,Albania,Ilir Rusmali,774573397,Stub,2838000
19978,Albania,Ismail Hoxha,775523322,Stub,2838000
19979,Albania,Ali Këlcyra,775992309,Start,2838000
